(54.80678614213108, 41.0)
(54.15353080979168, 56.0)
(52.97106863088637, 54.0)
(55.36900589216897, 53.0)
(57.75894002533715, 64.0)
(54.87881429516084, 48.0)
(54.05449209937576, 48.0)
(57.8669822548818, 63.0)
(52.29480430521802, 44.0)
(54.366614095838074, 35.0)
(57.46682584916088, 67.0)
(53.430248106451124, 62.0)
(57.09568078285473, 47.0)
(57.184715583127634, 51.0)
(60.21590035646358, 77.0)
(59.8757674116008, 57.0)
(61.620449340544, 58.0)
(51.90465180964013, 58.0)
(54.716750950843874, 56.0)
(57.955016664140395, 41.0)
(54.974851832533865, 72.0)
(52.074718282071515, 67.0)
(53.957454170988434, 45.0)
(51.81361622733862, 53.0)
(55.619103645744545, 43.0)
(52.0226979493278, 56.0)
(54.24256561006459, 51.0)
(60.06584170431823, 63.0)
(54.96284714036224, 64.0)
(58.43320356897689, 74.0)
(57.65589975086401, 80.0)
(60.9201756305324, 56.0)
(63.322114455872196, 57.0)
(55.89421117467767, 49.0)
(54.891819378346774, 63.0)
(56.40341020095754, 42.0)
(55.174930035394326, 53.0)
(55.784168163104425, 66.0)
(54.787778712859335, 76.0)
(55.700135317903026, 53.0)
(55.2519601434956, 65.0)
(55.898212738734884, 59.0)
(58.35817424290422, 46.0)
(56.785559568421014, 69.0)
(54.438642248867836, 43.0)
(51.865636560082336, 10.0)
(54.88481664124666, 84.0)
(58.91839321091351, 81.0)
(53.1141245459316, 56.0)
(66.58338916249767, 33.0)
(54.92183110877585, 39.0)
(65.10681202538748, 78.0)
(66.3322910179078, 66.0)
(55.978244019879064, 46.0)
(63.44716333265998, 54.0)
(60.25391521500707, 71.0)
(63.85232169345241, 66.0)
(56.308373054598825, 63.0)
(60.86215295170286, 54.0)
(57.93600923486865, 81.0)
(63.906342808224736, 34.0)
(58.0440514644133, 57.0)
(58.64028450893747, 31.0)
(54.43364029379632, 59.0)
(54.516672747983414, 64.0)
(54.739759944172825, 35.0)
(56.8225740359502, 55.0)
(59.020433094372336, 63.0)
(58.97641588974304, 68.0)
(56.764551357120666, 56.0)
(64.2874917846739, 87.0)
(54.92183110877585, 53.0)
(54.79778262300236, 51.0)
(64.88572561122669, 45.0)
(55.68312867065989, 53.0)
(58.53324267040712, 58.0)
(58.30215234610329, 49.0)
(55.19893941973758, 48.0)
(53.514280951652516, 51.0)
(54.75976776445887, 53.0)
(56.669514210761946, 75.0)
(55.33299181565408, 37.0)
(64.94875024512773, 83.0)
(54.237563654993075, 62.0)
(55.79917402831896, 53.0)
(54.48666101755435, 55.0)
(56.87959632376543, 49.0)
(55.36600471912606, 47.0)
(53.9874659014175, 35.0)
(55.278970700881764, 40.0)
(54.1595331558775, 77.0)
(58.83836192976932, 44.0)
(56.552468462088584, 54.0)
(63.054009664039185, 66.0)
(59.51962821050918, 63.0)
(50.684174772191334, 43.0)
(52.90204165089951, 48.0)
(56.565473545274514, 63.0)
(59.59965949165337, 47.0)
(54.61070950332783, 36.0)
(52.07071671801431, 38.0)
(53.18815348098997, 45.0)
(56.92661470143764, 53.0)
(52.276797266960585, 29.0)
(56.09829094159534, 65.0)
(54.45865006915388, 50.0)
(58.411194966662244, 37.0)
(62.37874572938514, 79.0)
(62.19367339173921, 95.0)
(65.75906696671258, 65.0)
(57.325770716144255, 53.0)
(53.523284470781235, 65.0)
(54.121518297334006, 36.0)
(52.659947025438356, 67.0)
(53.54429268208159, 46.0)
(60.13486868430509, 72.0)
(55.93022525119255, 38.0)
(57.06967061648287, 45.0)
(52.42885670113453, 40.0)
(60.168881978791376, 45.0)
(55.38001019332629, 31.0)
(57.162706980812985, 73.0)
(60.225904266606605, 56.0)
(52.05070889772826, 52.0)
(55.58308956922966, 52.0)
(52.039704596570935, 60.0)
(53.34521487023543, 55.0)
(54.88481664124666, 55.0)
(53.155140577518, 52.0)
(56.28836523431278, 61.0)
(52.811006068598005, 65.0)
(58.93439946714234, 87.0)
(52.61893099385196, 58.0)
(55.00286278093433, 59.0)
(53.17014644273253, 40.0)
