(56.604212793785045, 56.0)
(55.26939411751256, 52.0)
(57.23236275908974, 52.0)
(56.839769030774306, 60.0)
(57.507178368910544, 55.0)
(53.54198171292464, 55.0)
(55.62272847299646, 52.0)
(54.32716916955552, 61.0)
(57.07532526776357, 65.0)
(57.38940025041592, 87.0)
(55.308653490344106, 58.0)
(58.21384707987833, 59.0)
(54.994578507691756, 40.0)
