(61.24615833672328, 63.0)
(57.35410457699727, 21.0)
(80.11887831655744, 87.0)
(68.07514551568062, 79.0)
(63.712013948995235, 74.0)
(73.39990752484407, 77.0)
(67.78434888429194, 67.0)
(67.69813143939594, 75.0)
(76.7109302098197, 91.0)
(76.3134381732983, 93.0)
(72.72750280511987, 96.0)
(66.22430287088997, 100.0)
(73.79886783245938, 83.0)
(72.16299375108161, 43.0)
(71.25940267591162, 75.0)
(66.23050816019133, 72.0)
(66.3878067731915, 77.0)
(71.50006593702904, 78.0)
(70.00691995551684, 64.0)
(65.55410927826827, 80.0)
(67.96154138299406, 76.0)
(64.1519927742768, 72.0)
(77.7571381863106, 95.0)
(71.60492225927784, 69.0)
(69.87084622061577, 84.0)
(61.83145284646656, 37.0)
(65.04821685681377, 76.0)
(90.47209479652285, 99.0)
(63.11653215133425, 45.0)
(63.2873669388604, 42.0)
(66.72268209269487, 55.0)
(65.43118059965039, 75.0)
(78.81562339603872, 91.0)
(65.2520670164864, 75.0)
(67.46619013401528, 64.0)
(75.23252737277326, 85.0)
(62.32577908059572, 51.0)
(63.044234457017495, 63.0)
(64.87947264092617, 46.0)
(62.30717135261788, 54.0)
(69.25131528098626, 72.0)
(87.21275376853019, 98.0)
(75.13737302272932, 94.0)
(63.25312452918247, 56.0)
(70.66571797426627, 81.0)
(71.2832952586752, 82.0)
(72.5211179620332, 87.0)
(62.90981686464789, 61.0)
(59.88728085881584, 60.0)
(69.48313639985295, 54.0)
(58.49059931889078, 87.0)
(62.88234708929369, 42.0)
(68.86939986507724, 77.0)
(76.11362979191405, 83.0)
(63.433216678456866, 67.0)
(84.95703583059354, 97.0)
(68.82085578645928, 78.0)
(57.76533487371158, 38.0)
(68.489129645961, 54.0)
(64.91556240357083, 82.0)
(61.685020124600605, 70.0)
(69.1571349033913, 59.0)
(67.62502956328703, 81.0)
(68.88880337755191, 64.0)
(68.84452290097084, 86.0)
(63.1958245698567, 63.0)
(66.4616794748843, 44.0)
(65.97944623574145, 82.0)
(86.03188183684334, 96.0)
(63.7976571376102, 67.0)
(63.76453635818096, 53.0)
(75.86341344505905, 94.0)
(65.58853476218236, 22.0)
(58.65350948920209, 69.0)
(65.18761620568503, 57.0)
(67.80169131805292, 68.0)
(63.48947082031769, 62.0)
(79.31202135284173, 80.0)
(65.16054012017057, 83.0)
(67.17059360170032, 60.0)
(66.52032140007746, 51.0)
(60.319254920716645, 62.0)
(62.94730222638784, 54.0)
(67.7282242199353, 82.0)
(65.78197931367808, 65.0)
(64.46019238015205, 29.0)
(67.58892191254401, 74.0)
(65.05386736220768, 52.0)
(78.62870250624593, 72.0)
(64.05167954889077, 55.0)
(85.31422842576524, 95.0)
(64.09835270261016, 76.0)
(70.3685777170169, 83.0)
(58.9559046973389, 36.0)
(67.38919510204505, 69.0)
(66.09341929249645, 66.0)
(64.65766922246871, 72.0)
(79.7070414925225, 77.0)
(64.9773729196762, 64.0)
(59.113385639447486, 47.0)
(58.32737619597118, 76.0)
(63.53216915448067, 39.0)
(67.4978273292186, 60.0)
(74.60035063896774, 83.0)
(58.55011142540949, 100.0)
(70.68969225512765, 65.0)
(64.44325769047893, 80.0)
(71.24714822791435, 96.0)
(76.04063543838764, 91.0)
(67.16222347990855, 65.0)
(70.33094829668659, 69.0)
(61.550202921398245, 70.0)
(63.23110575267417, 64.0)
(59.0458300859309, 38.0)
(61.09843367087473, 73.0)
(70.43256692086499, 73.0)
(93.6040391443575, 100.0)
(84.48624835847197, 100.0)
(61.09664189811538, 52.0)
(61.53872018810179, 63.0)
(71.00530160659498, 79.0)
(70.09130800023115, 79.0)
(75.7073340994649, 79.0)
(73.04448127381161, 60.0)
(75.13335399109177, 72.0)
(76.64736233751056, 72.0)
(67.1356774784255, 72.0)
(62.85588011021875, 67.0)
(64.18746566074807, 44.0)
(65.8739890087221, 47.0)
(61.19459865325246, 21.0)
(63.24516853380598, 84.0)
(66.02521446079339, 75.0)
(63.36374516307109, 52.0)
(70.49132040773243, 56.0)
(66.41827856385424, 83.0)
(70.31479741812535, 69.0)
(65.84654072567896, 95.0)
(62.27984699255114, 34.0)
(76.90648044002742, 66.0)
(75.14271746620355, 75.0)
(57.81991630847937, 54.0)
(63.64455871041886, 75.0)
(71.11323221691698, 89.0)
(106.92867407959605, 90.0)
(67.07229625392353, 56.0)
(69.4420708701135, 80.0)
(60.50018510834038, 68.0)
(64.80041633128027, 62.0)
(66.41133955707521, 88.0)
(66.77591627025691, 51.0)
(69.92185059124785, 87.0)
(62.15846161193597, 65.0)
(68.55344545913313, 79.0)
(67.27536435004255, 52.0)
(72.6578683498695, 84.0)
(76.71253239294875, 92.0)
(62.82698299572036, 75.0)
(68.16052915570307, 77.0)
(62.28524835952262, 57.0)
(60.375225376200525, 60.0)
(67.89457526333904, 77.0)
(68.80166953180327, 94.0)
(68.47504973444883, 85.0)
(75.129563237705, 91.0)
(65.35555531083205, 66.0)
(70.75262232143552, 58.0)
(64.78301325646189, 56.0)
(71.48083842464038, 69.0)
(66.83541812658683, 61.0)
(57.769995841158824, 53.0)
(63.971807288458535, 100.0)
(66.11952455095883, 81.0)
(61.98906306034746, 92.0)
(64.46267376864647, 70.0)
(60.18694257931038, 59.0)
(75.49202845066267, 80.0)
(75.34895946219922, 84.0)
(73.59842776378645, 53.0)
(73.1386754084541, 65.0)
(63.08256113305181, 77.0)
(66.06564473219179, 72.0)
(71.57336246237588, 70.0)
(72.01254259492322, 77.0)
(65.12469648822994, 59.0)
(61.54822711353636, 55.0)
(63.95304709920001, 64.0)
(78.3759974944488, 79.0)
(78.18578035391337, 70.0)
(60.42411669467666, 59.0)
(65.8482440838912, 96.0)
(73.3336997553713, 69.0)
(69.02570887381007, 77.0)
(63.06247368952639, 50.0)
(81.20460518919057, 90.0)
(76.88545050840067, 77.0)
(80.0481991340142, 68.0)
(70.7365789037141, 55.0)
(65.84230968897198, 51.0)
(66.07919459283286, 61.0)
(67.2860283532294, 66.0)
(88.72833084072101, 94.0)
(62.73672453234716, 52.0)
(61.590286086430595, 32.0)
(64.42391488328913, 48.0)
(65.99780948822296, 91.0)
(64.73410160174203, 78.0)
(60.86267780053119, 82.0)
(75.24741704666911, 80.0)
(69.41934713282018, 89.0)
(60.18593297331279, 49.0)
(61.568684611133804, 64.0)
(66.63459653165668, 75.0)
(68.36300464067949, 58.0)
(59.43450170509417, 67.0)
(58.124856005235856, 61.0)
(67.36648475366624, 27.0)
(67.38742115106339, 56.0)
(71.26515492096512, 54.0)
(64.44296613364473, 15.0)
(68.78013977221671, 74.0)
(72.11374474192877, 83.0)
(63.37360759426024, 56.0)
(56.66767953229133, 60.0)
(77.96501085128538, 84.0)
(58.39553850893067, 44.0)
(60.07545504170903, 78.0)
(61.94672604926469, 64.0)
(62.26007745842508, 21.0)
(74.62780788093858, 80.0)
(67.42013821591522, 88.0)
(73.38490201887682, 72.0)
(62.4539743913537, 81.0)
(60.8394490132044, 58.0)
(68.73019787805495, 83.0)
(64.88526290969197, 73.0)
(66.43482677047908, 71.0)
(70.15460950674128, 61.0)
(87.53104589523954, 71.0)
(57.16397809728218, 83.0)
(68.10476712880745, 65.0)
(66.75298965475055, 52.0)
(80.41954282999563, 76.0)
(68.34559657133175, 74.0)
(80.53105705176543, 46.0)
(58.57711136235053, 58.0)
(60.20255113684044, 68.0)
(82.15329612042653, 92.0)
(71.08813620465816, 63.0)
(67.08803637315653, 33.0)
(77.90548300385217, 83.0)
(74.705090797901, 79.0)
(66.2887212490027, 67.0)
(66.02140889295576, 83.0)
(74.36829261406655, 75.0)
(59.33140832134228, 50.0)
(60.085490066882635, 45.0)
(67.40383898439595, 87.0)
(58.43713832220001, 65.0)
(62.26124344853751, 37.0)
(70.66405776445225, 62.0)
(67.4808316042913, 83.0)
(64.2945256317457, 69.0)
(66.85337390111391, 42.0)
(82.06520353144663, 66.0)
(63.46609982523461, 48.0)
(69.13955222133018, 68.0)
(64.43275163596289, 39.0)
(62.32387638124552, 31.0)
(58.78593345526771, 61.0)
(76.93228753011607, 73.0)
(64.62022043113936, 54.0)
(68.46666261867901, 66.0)
(69.74693992707378, 62.0)
(63.177156479970535, 85.0)
(85.32918771096303, 99.0)
(74.67059809625053, 96.0)
(69.5073141600335, 58.0)
(64.79170145178686, 80.0)
(73.23816487767482, 86.0)
(65.77145497438214, 74.0)
(79.64005681943556, 68.0)
(76.22695459766959, 68.0)
(75.1657571147374, 84.0)
(76.0579804923414, 70.0)
(71.33342105654056, 77.0)
(72.46876024488213, 70.0)
(68.39840495090597, 64.0)
(67.4462469480422, 81.0)
(67.626048760811, 72.0)
(64.86738242153595, 79.0)
(60.631099636296064, 68.0)
(73.75066229292406, 61.0)
(71.0018815352671, 90.0)
(68.01765318903524, 81.0)
(72.32918307576634, 82.0)
(64.46734445653424, 70.0)
(70.25453502207925, 97.0)
(63.72831797732429, 48.0)
(69.24579825235682, 69.0)
(66.24025549639211, 70.0)
(65.13736879743715, 67.0)
(67.64053853167692, 85.0)
(75.69338048899287, 83.0)
(67.36007592748943, 76.0)
(73.5405924370383, 67.0)
(68.97097924397234, 98.0)
(61.43111323857569, 78.0)
(66.34738076718685, 75.0)
(74.30547407208626, 84.0)
(66.28561415929087, 83.0)
(71.23077995679995, 53.0)
(64.77677907072999, 88.0)
(67.78297375241391, 55.0)
(65.39764800888453, 98.0)
(75.87934907157978, 60.0)
(64.15606412525175, 61.0)
(74.65039033566305, 100.0)
(80.55901012704757, 83.0)
(66.38708872736369, 55.0)
(73.45536188170539, 52.0)
(85.69803801233019, 73.0)
(69.7743939778647, 66.0)
(67.73933994088927, 89.0)
(76.55237532745946, 64.0)
(67.24930438925541, 71.0)
(62.55797878432192, 58.0)
(69.48109149107867, 100.0)
(65.16265076152786, 47.0)
(81.54987441047015, 79.0)
(68.5389317137658, 70.0)
(60.51903780967873, 48.0)
(77.69158260869048, 81.0)
(83.51686089823413, 90.0)
(65.02925864952866, 43.0)
(72.21278869731788, 72.0)
(56.34767897984854, 71.0)
(62.085982558631805, 36.0)
(62.39955596152877, 52.0)
(70.53096722944696, 67.0)
(58.42305897402184, 89.0)
(72.40795368115718, 65.0)
(64.9099499852997, 49.0)
(69.96002484207202, 78.0)
(76.54498247930846, 64.0)
(72.02625248343051, 66.0)
(76.28154453254929, 85.0)
(67.2589497549167, 40.0)
(75.74926382364166, 78.0)
(63.29511099463733, 72.0)
(67.3041397244273, 88.0)
(63.15351117138808, 45.0)
(71.31713074706153, 67.0)
(71.4161811599618, 59.0)
(68.3675671431698, 73.0)
(75.30937404092788, 79.0)
(74.05959096087287, 97.0)
(69.74810369236631, 90.0)
(80.39304110609741, 61.0)
(80.89149928189656, 67.0)
(61.93536892561104, 53.0)
(57.41938467030097, 46.0)
(65.05610169647842, 98.0)
(62.35982651191721, 36.0)
(62.00679098855882, 64.0)
(61.527423769733005, 50.0)
(62.1147324766649, 43.0)
(69.11004821598996, 60.0)
(61.73739424172016, 39.0)
(68.09795260500323, 70.0)
(66.11742831857407, 65.0)
(78.45069418442924, 91.0)
(77.83084004367043, 96.0)
(70.90315270024018, 78.0)
(73.98737222640455, 93.0)
(79.34298999648078, 74.0)
(60.309135183447246, 52.0)
(63.55426999888759, 65.0)
(59.380929841070454, 64.0)
(79.2295696360989, 88.0)
(62.79022960304898, 57.0)
(93.24376461692344, 90.0)
(75.02851406923688, 63.0)
(66.25542784200327, 93.0)
(67.30766510980274, 75.0)
(70.43584601016015, 67.0)
(66.21974493432955, 51.0)
(63.82003419713698, 45.0)
(65.5038175332115, 77.0)
(75.19512585631495, 66.0)
(64.2164741698429, 69.0)
(70.31622512412636, 47.0)
(81.42762189526235, 59.0)
(61.55132230246351, 52.0)
(69.24008158911602, 64.0)
(69.90407469009695, 97.0)
(90.25222099037074, 93.0)
(65.53612239171298, 72.0)
(68.56062401987097, 63.0)
(63.469563118769514, 100.0)
(87.38423938617471, 80.0)
(74.66654954310576, 66.0)
(76.11426564550706, 62.0)
(73.76122102104405, 92.0)
(81.01356379842049, 68.0)
(65.2302176574985, 89.0)
(64.47060559265277, 62.0)
(64.03585284023875, 57.0)
(73.71430612458401, 65.0)
(71.95665447013582, 82.0)
(65.71719052837044, 47.0)
(57.912405234926354, 78.0)
(72.39563029513896, 79.0)
(65.24271059452926, 68.0)
(62.507912106649194, 95.0)
(85.38655452368559, 83.0)
(78.71578602872283, 90.0)
(77.62254165036404, 96.0)
(61.71608789391839, 30.0)
(69.46059957525785, 68.0)
(61.953534755743284, 73.0)
(56.86514489575163, 58.0)
(69.89618168277445, 72.0)
(73.0524482746101, 75.0)
(87.39061000053482, 89.0)
(64.1089993126188, 68.0)
(61.725935116459894, 63.0)
(63.131758788410316, 67.0)
(66.6837003530664, 86.0)
(71.76004241999317, 90.0)
(72.31181825763338, 65.0)
(95.30952152653302, 90.0)
(62.15133509305422, 63.0)
(57.456649689325644, 90.0)
(65.57254593312642, 48.0)
(81.9038750782895, 91.0)
(74.98108533926353, 69.0)
(78.90460509300982, 64.0)
(66.60536999783544, 84.0)
(74.30965482659538, 92.0)
(63.92908346272419, 67.0)
(71.90713959343971, 60.0)
(71.61020521751135, 59.0)
(64.60694622228411, 62.0)
(63.60330577263565, 80.0)
(64.13571351171906, 50.0)
(67.9653780670463, 85.0)
(82.0156168802416, 71.0)
(66.52352851086452, 72.0)
(71.21150870285435, 72.0)
(74.58575426570337, 52.0)
(66.61678117618746, 80.0)
(71.77558448388666, 63.0)
(69.90776889607307, 67.0)
(69.49115716694608, 68.0)
(60.106492953729926, 59.0)
(65.8403529609547, 52.0)
(81.3763418015204, 99.0)
(71.08875053402215, 67.0)
(61.4709530891824, 91.0)
(64.00064769902555, 50.0)
(68.30963040254498, 78.0)
(65.00261851480305, 75.0)
(72.4185410735854, 82.0)
(69.41382541186532, 83.0)
(65.46783523562549, 49.0)
(95.6412570898783, 99.0)
(60.60441238416209, 99.0)
